Frequency (Hz),Fourier Amplitude (g-sec)
7.080078125,0.008988921
7.086181641,0.009017067
7.092285156,0.009003049
7.098388672,0.008897758
7.104492188,0.008621604
7.110595703,0.008180162
7.116699219,0.007661971
7.122802734,0.007114454
7.12890625,0.006472432
7.135009766,0.00565586
7.141113281,0.00470879
7.147216797,0.003794683
7.153320313,0.003018379
7.159423828,0.002275811
7.165527344,0.00139079
7.171630859,0.000368216
7.177734375,0.000752698
7.183837891,0.001627887
7.189941406,0.002315574
7.196044922,0.00299032
7.202148438,0.003810528
7.208251953,0.004702383
7.214355469,0.005493639
7.220458984,0.006119919
7.2265625,0.006627479
7.232666016,0.007025426
7.238769531,0.007241609
7.244873047,0.00730503
7.250976563,0.007507205
7.257080078,0.008158858
7.263183594,0.009116897
7.269287109,0.009885442
7.275390625,0.010136793
7.281494141,0.009989516
7.287597656,0.009861726
7.293701172,0.009971046
7.299804688,0.010040838
7.305908203,0.009660029
7.312011719,0.008756646
7.318115234,0.007700831
7.32421875,0.0070201
7.330322266,0.006897445
7.336425781,0.007073583
7.342529297,0.007262551
7.348632813,0.007296709
7.354736328,0.00699552
7.360839844,0.006173459
7.366943359,0.004796465
7.373046875,0.003116018
7.379150391,0.002032445
7.385253906,0.003040029
7.391357422,0.005092609
7.397460938,0.007310821
7.403564453,0.009324715
7.409667969,0.010820728
7.415771484,0.011649883
7.421875,0.011932095
7.427978516,0.011942334
7.434082031,0.011835652
7.440185547,0.011554703
7.446289063,0.011089489
7.452392578,0.010718168
7.458496094,0.010778583
7.464599609,0.011169421
7.470703125,0.011416369
7.476806641,0.011237342
7.482910156,0.010815164
7.489013672,0.010556115
7.495117188,0.010629864
7.501220703,0.01089661
7.507324219,0.011261126
7.513427734,0.011777551
7.51953125,0.012377917
7.525634766,0.012763469
7.531738281,0.012669762
7.537841797,0.012134784
7.543945313,0.011474842
7.550048828,0.010990676
7.556152344,0.010704944
7.562255859,0.010443786
7.568359375,0.01008187
7.574462891,0.009600969
7.580566406,0.008999485
7.586669922,0.008269139
7.592773438,0.007468344
7.598876953,0.006742275
7.604980469,0.006218648
7.611083984,0.005920649
7.6171875,0.005835226
7.623291016,0.005971296
7.629394531,0.006248676
7.635498047,0.006439019
7.641601563,0.006325073
7.647705078,0.005900552
7.653808594,0.005436564
7.659912109,0.005320574
7.666015625,0.005708428
7.672119141,0.006474712
7.678222656,0.007507648
7.684326172,0.008750955
7.690429688,0.010064672
7.696533203,0.011255671
7.702636719,0.01223562
7.708740234,0.013060457
7.71484375,0.01376798
7.720947266,0.014218134
7.727050781,0.014185498
7.733154297,0.013622621
7.739257813,0.012790104
7.745361328,0.012060257
7.751464844,0.011542279
7.757568359,0.011032759
7.763671875,0.010393762
7.769775391,0.009780508
7.775878906,0.009409291
7.781982422,0.009261561
7.788085938,0.00924921
7.794189453,0.009498254
7.800292969,0.010114282
7.806396484,0.010797005
7.8125,0.011055316
7.818603516,0.010696866
7.824707031,0.009976297
7.830810547,0.009280289
7.836914063,0.008655438
7.843017578,0.007830396
7.849121094,0.006731801
7.855224609,0.005758812
7.861328125,0.005381211
7.867431641,0.005430037
7.873535156,0.00542164
7.879638672,0.005290647
7.885742188,0.005292016
7.891845703,0.005464701
7.897949219,0.00553997
7.904052734,0.00533896
7.91015625,0.004961512
7.916259766,0.004671836
7.922363281,0.004734377
7.928466797,0.005287511
7.934570313,0.006195014
7.940673828,0.00706601
7.946777344,0.007497877
7.952880859,0.007302946
7.958984375,0.006584606
7.965087891,0.005630487
7.971191406,0.004685511
7.977294922,0.003847486
7.983398438,0.003296632
7.989501953,0.003413634
7.995605469,0.004107972
8.001708984,0.004779526
8.0078125,0.005023775
8.013916016,0.004798465
8.020019531,0.00431793
8.026123047,0.003850819
8.032226563,0.003508178
8.038330078,0.003223914
8.044433594,0.002927233
8.050537109,0.002637123
8.056640625,0.002409132
8.062744141,0.002246238
8.068847656,0.002068462
8.074951172,0.001799178
8.081054688,0.001593822
8.087158203,0.001952776
8.093261719,0.002885487
8.099365234,0.003900166
8.10546875,0.004659163
8.111572266,0.005084026
8.117675781,0.005342787
8.123779297,0.005674371
8.129882813,0.006103126
8.135986328,0.006412059
8.142089844,0.006415383
8.148193359,0.006183178
8.154296875,0.006050029
8.160400391,0.006356202
8.166503906,0.007118931
8.172607422,0.008111565
8.178710938,0.009146819
8.184814453,0.010136834
8.190917969,0.011014179
8.197021484,0.011695924
8.203125,0.01212789
8.209228516,0.012338623
8.215332031,0.012428719
8.221435547,0.012486306
8.227539063,0.01250014
8.233642578,0.012361942
8.239746094,0.011961901
8.245849609,0.011292505
8.251953125,0.010484167
8.258056641,0.009749517
8.264160156,0.00926974
8.270263672,0.009117114
8.276367188,0.009277372
8.282470703,0.009686112
8.288574219,0.01019906
8.294677734,0.010591513
8.30078125,0.010671225
8.306884766,0.010421177
8.312988281,0.010024073
8.319091797,0.009684254
8.325195313,0.009381373
8.331298828,0.008895254
8.337402344,0.008140344
8.343505859,0.007446448
8.349609375,0.007390474
8.355712891,0.008088766
8.361816406,0.009068604
8.367919922,0.00999061
8.374023438,0.01092889
8.380126953,0.012042773
8.386230469,0.01320214
8.392333984,0.014053256
8.3984375,0.014363148
8.404541016,0.014212638
8.410644531,0.013894351
8.416748047,0.01364099
8.422851563,0.013477904
8.428955078,0.013348142
8.435058594,0.013265438
8.441162109,0.013257613
8.447265625,0.013237024
8.453369141,0.013044503
8.459472656,0.012616119
8.465576172,0.012042347
8.471679688,0.011453979
8.477783203,0.010889317
8.483886719,0.010309261
8.489990234,0.009703719
8.49609375,0.009109768
8.502197266,0.008521807
8.508300781,0.007843333
8.514404297,0.006960494
8.520507813,0.005853495
8.526611328,0.004678828
8.532714844,0.003847119
8.538818359,0.00385939
8.544921875,0.004567734
8.551025391,0.005323622
8.557128906,0.005696352
8.563232422,0.005559865
8.569335938,0.004992546
8.575439453,0.004164261
8.581542969,0.003240311
8.587646484,0.002351475
8.59375,0.001625224
8.599853516,0.001196445
8.605957031,0.001134913
8.612060547,0.001406456
8.618164063,0.001903241
8.624267578,0.002438568
8.630371094,0.002857474
8.636474609,0.003171401
8.642578125,0.003539997
8.648681641,0.004037642
8.654785156,0.004513828
8.660888672,0.00476996
8.666992188,0.004754819
8.673095703,0.004579129
8.679199219,0.004405632
8.685302734,0.00437458
8.69140625,0.004627804
8.697509766,0.005243461
8.703613281,0.006097505
8.709716797,0.006954841
8.715820313,0.007676657
8.721923828,0.008272508
8.728027344,0.008777364
8.734130859,0.0091329
8.740234375,0.00923913
8.746337891,0.00909519
8.752441406,0.008823796
8.758544922,0.008522584
8.764648438,0.00812621
8.770751953,0.007488866
8.776855469,0.00660323
8.782958984,0.005728857
8.7890625,0.00528288
8.795166016,0.005425855
8.801269531,0.005857751
8.807373047,0.006229156
8.813476563,0.006452138
8.819580078,0.006664059
8.825683594,0.007016898
8.831787109,0.00747957
8.837890625,0.007881561
8.843994141,0.008122932
8.850097656,0.008275825
8.856201172,0.008469286
8.862304688,0.00869343
8.868408203,0.008777257
8.874511719,0.008550034
8.880615234,0.007960373
8.88671875,0.007061555
8.892822266,0.005959309
8.898925781,0.004835909
8.905029297,0.004021002
8.911132813,0.003830304
8.917236328,0.004132357
8.923339844,0.004570646
8.929443359,0.005062984
8.935546875,0.005690978
8.941650391,0.006368652
8.947753906,0.006830557
8.953857422,0.006881869
8.959960938,0.006562974
8.966064453,0.006108443
8.972167969,0.005746642
8.978271484,0.005530152
8.984375,0.005408084
8.990478516,0.005395194
8.996582031,0.00555859
9.002685547,0.005890158
9.008789063,0.006303574
9.014892578,0.006732414
9.020996094,0.007156918
9.027099609,0.007555579
9.033203125,0.007879199
9.039306641,0.00807361
9.045410156,0.008101048
9.051513672,0.007932432
9.057617188,0.007535451
9.063720703,0.006886174
9.069824219,0.005997656
9.075927734,0.004941517
9.08203125,0.003852829
9.088134766,0.002927668
9.094238281,0.00239794
9.100341797,0.002364093
9.106445313,0.002633388
9.112548828,0.002961601
9.118652344,0.003225851
9.124755859,0.003382827
9.130859375,0.00342475
9.136962891,0.003365068
9.143066406,0.003231368
9.149169922,0.003054687
9.155273438,0.002855965
9.161376953,0.0026343
9.167480469,0.002366254
9.173583984,0.002026863
9.1796875,0.001630797
9.185791016,0.001282434
9.191894531,0.001183834
9.197998047,0.00140218
9.204101563,0.001750703
9.210205078,0.00207012
9.216308594,0.002283714
9.222412109,0.002350747
9.228515625,0.002258315
9.234619141,0.002032071
9.240722656,0.001729551
9.246826172,0.001402927
9.252929688,0.001062624
9.259033203,0.000693492
9.265136719,0.000323629
9.271240234,0.000241583
9.27734375,0.000473586
9.283447266,0.00061471
9.289550781,0.000636561
9.295654297,0.000624833
9.301757813,0.000713078
9.307861328,0.000949472
9.313964844,0.001282324
9.320068359,0.001657653
9.326171875,0.00204023
9.332275391,0.002406045
9.338378906,0.002727214
9.344482422,0.002954831
9.350585938,0.003024485
9.356689453,0.002892678
9.362792969,0.002579911
9.368896484,0.00218826
9.375,0.001868163
9.381103516,0.001718508
9.387207031,0.001704683
9.393310547,0.001739771
9.399414063,0.00179049
9.405517578,0.00186974
9.411621094,0.00199212
9.417724609,0.002153668
9.423828125,0.002338579
9.429931641,0.002543109
9.436035156,0.002787928
9.442138672,0.003081254
9.448242188,0.003367949
9.454345703,0.003557531
9.460449219,0.003631178
9.466552734,0.00371928
9.47265625,0.004004889
9.478759766,0.00447886
9.484863281,0.004916932
9.490966797,0.00511596
9.497070313,0.005063038
9.503173828,0.004935119
9.509277344,0.004945196
9.515380859,0.005155962
9.521484375,0.005494666
9.527587891,0.005904986
9.533691406,0.006368634
9.539794922,0.006815155
9.545898438,0.007104687
9.552001953,0.007116829
9.558105469,0.006835829
9.564208984,0.006357656
9.5703125,0.005822589
9.576416016,0.005322805
9.582519531,0.004855242
9.588623047,0.004355185
9.594726563,0.003766904
9.600830078,0.003088051
9.606933594,0.002365912
9.613037109,0.001649988
9.619140625,0.000930093
9.625244141,0.000139982
9.631347656,0.000821656
9.637451172,0.001882605
9.643554688,0.002950777
9.649658203,0.003897804
9.655761719,0.004644377
9.661865234,0.005181027
9.66796875,0.005533342
9.674072266,0.005708725
9.680175781,0.005684823
9.686279297,0.00545539
9.692382813,0.005091793
9.698486328,0.004769897
9.704589844,0.004711668
9.710693359,0.005016827
9.716796875,0.005556751
9.722900391,0.006093047
9.729003906,0.006442338
9.735107422,0.006553938
9.741210938,0.006511701
9.747314453,0.006459978
9.753417969,0.006479854
9.759521484,0.006528204
9.765625,0.006505319
9.771728516,0.006346725
9.777832031,0.006036459
9.783935547,0.005577498
9.790039063,0.005011261
9.796142578,0.004498028
9.802246094,0.004313882
9.808349609,0.004578702
9.814453125,0.00506202
9.820556641,0.005473296
9.826660156,0.005725574
9.832763672,0.005898531
9.838867188,0.006042088
9.844970703,0.006050134
9.851074219,0.005749168
9.857177734,0.00506792
9.86328125,0.004112742
9.869384766,0.003123819
9.875488281,0.002359449
9.881591797,0.001960246
9.887695313,0.001895982
9.893798828,0.002068942
9.899902344,0.002380057
9.906005859,0.002727646
9.912109375,0.00302927
9.918212891,0.003220399
9.924316406,0.003250423
9.930419922,0.003132888
9.936523438,0.003014717
9.942626953,0.003102158
9.948730469,0.003382803
9.954833984,0.003579792
9.9609375,0.003425289
9.967041016,0.0028275
9.973144531,0.001875607
9.979248047,0.000807703
9.985351563,0.000722666
9.991455078,0.001696593
9.997558594,0.002611074
10.00366211,0.003336642
10.00976563,0.003788268
10.01586914,0.003900787
10.02197266,0.003671152
10.02807617,0.003168342
10.03417969,0.002500265
10.0402832,0.001776882
10.04638672,0.001138214
10.05249023,0.000909404
10.05859375,0.001250866
10.06469727,0.001734788
10.07080078,0.002144095
10.0769043,0.002444827
10.08300781,0.002663753
10.08911133,0.002858119
10.09521484,0.003099254
10.10131836,0.003412316
10.10742188,0.003713135
10.11352539,0.003846955
10.11962891,0.003706782
10.12573242,0.003336982
10.13183594,0.002962172
10.13793945,0.002851331
10.14404297,0.00302619
10.15014648,0.003289368
10.15625,0.003532305
10.16235352,0.003781469
10.16845703,0.004046436
10.17456055,0.00424328
10.18066406,0.004279153
10.18676758,0.004157644
10.19287109,0.00398447
10.19897461,0.003870124
10.20507813,0.003831767
10.21118164,0.003821952
10.21728516,0.003829527
10.22338867,0.003895964
10.22949219,0.004037012
10.2355957,0.004200411
10.24169922,0.004326532
10.24780273,0.004421834
10.25390625,0.004552636
10.26000977,0.004763751
10.26611328,0.005012719
10.2722168,0.005195241
10.27832031,0.005219281
10.28442383,0.005054053
10.29052734,0.004738649
10.29663086,0.004364602
10.30273438,0.004039235
10.30883789,0.003831359
10.31494141,0.003728336
10.32104492,0.003654208
10.32714844,0.003535093
10.33325195,0.003342708
10.33935547,0.003084611
10.34545898,0.00276141
10.3515625,0.002338348
10.35766602,0.001768021
10.36376953,0.001060037
10.36987305,0.000557348
10.37597656,0.001121769
10.38208008,0.001923488
10.38818359,0.002569495
10.39428711,0.002985091
10.40039063,0.00322054
10.40649414,0.003425334
10.41259766,0.003754285
10.41870117,0.004232051
10.42480469,0.004741922
10.4309082,0.005142705
10.43701172,0.005358599
10.44311523,0.005384272
10.44921875,0.00523246
10.45532227,0.004886964
10.46142578,0.004324643
10.4675293,0.003607408
10.47363281,0.002979329
10.47973633,0.002798925
10.48583984,0.003099396
10.49194336,0.003540878
10.49804688,0.00391818
10.50415039,0.004249521
10.51025391,0.004582987
10.51635742,0.004860276
10.52246094,0.004980461
10.52856445,0.004940126
10.53466797,0.004864292
10.54077148,0.004882985
10.546875,0.005000475
10.55297852,0.005155432
10.55908203,0.005365708
10.56518555,0.005706553
10.57128906,0.006146286
10.57739258,0.006505962
10.58349609,0.006609699
10.58959961,0.006429573
10.59570313,0.006102279
10.60180664,0.005817396
10.60791016,0.005663116
10.61401367,0.00559115
10.62011719,0.005527682
10.6262207,0.005455576
10.63232422,0.005383801
10.63842773,0.00529167
10.64453125,0.005136186
10.65063477,0.004901183
10.65673828,0.004622061
10.6628418,0.00437043
10.66894531,0.004223247
10.67504883,0.004229751
10.68115234,0.004378743
10.68725586,0.004594488
10.69335938,0.004779664
10.69946289,0.004868458
10.70556641,0.004848583
10.71166992,0.004748721
10.71777344,0.004613225
10.72387695,0.004484934
10.72998047,0.004396441
10.73608398,0.004359636
10.7421875,0.004360969
10.74829102,0.004377999
10.75439453,0.004403028
10.76049805,0.004440667
10.76660156,0.00447835
10.77270508,0.004471539
10.77880859,0.004372534
10.78491211,0.004178321
10.79101563,0.003953449
10.79711914,0.00380277
10.80322266,0.003801154
10.80932617,0.003939794
10.81542969,0.004148094
10.8215332,0.004350337
10.82763672,0.004493882
10.83374023,0.004551993
10.83984375,0.004523851
10.84594727,0.004434497
10.85205078,0.004326574
10.8581543,0.004242711
10.86425781,0.004207941
10.87036133,0.004221008
10.87646484,0.004253858
10.88256836,0.00425705
10.88867188,0.004174027
10.89477539,0.003963668
10.90087891,0.003621969
10.90698242,0.003193549
10.91308594,0.002768865
10.91918945,0.002458642
10.92529297,0.002328329
10.93139648,0.00233267
10.9375,0.002353567
10.94360352,0.00229664
10.94970703,0.002135604
10.95581055,0.001902019
10.96191406,0.00165
10.96801758,0.001424238
10.97412109,0.001264219
10.98022461,0.001226316
10.98632813,0.001332422
10.99243164,0.001501014
10.99853516,0.001614431
11.00463867,0.001609561
11.01074219,0.001505031
11.0168457,0.001379053
11.02294922,0.001302832
11.02905273,0.001279307
11.03515625,0.001275826
11.04125977,0.001290796
11.04736328,0.001338218
11.0534668,0.001390925
11.05957031,0.001392596
11.06567383,0.001328462
11.07177734,0.001275388
11.07788086,0.001361855
11.08398438,0.001613686
11.09008789,0.001927178
11.09619141,0.0021971
11.10229492,0.002369327
11.10839844,0.002431205
11.11450195,0.002395586
11.12060547,0.002291728
11.12670898,0.002158119
11.1328125,0.002029148
11.13891602,0.001920564
11.14501953,0.001831798
11.15112305,0.001766353
11.15722656,0.001740603
11.16333008,0.001759494
11.16943359,0.001789993
11.17553711,0.001781725
11.18164063,0.001726673
11.18774414,0.001708835
11.19384766,0.001861856
11.19995117,0.002202245
11.20605469,0.00259714
11.2121582,0.002915546
11.21826172,0.003126469
11.22436523,0.003301447
11.23046875,0.003530812
11.23657227,0.003813118
11.24267578,0.004051649
11.2487793,0.004154196
11.25488281,0.004105597
11.26098633,0.003954787
11.26708984,0.003747083
11.27319336,0.00347934
11.27929688,0.003130862
11.28540039,0.002723649
11.29150391,0.002326144
11.29760742,0.001981674
11.30371094,0.00165356
11.30981445,0.001296207
11.31591797,0.000998814
11.32202148,0.000999718
11.328125,0.001264991
11.33422852,0.001533596
11.34033203,0.001714552
11.34643555,0.001858467
11.35253906,0.002027537
11.35864258,0.002206816
11.36474609,0.002341753
11.37084961,0.002421354
11.37695313,0.00249163
11.38305664,0.002592578
11.38916016,0.002700813
11.39526367,0.002752926
11.40136719,0.002706348
11.4074707,0.002563255
11.41357422,0.002350693
11.41967773,0.002092442
11.42578125,0.001805875
11.43188477,0.001521513
11.43798828,0.001288598
11.4440918,0.001140401
11.45019531,0.001062626
11.45629883,0.001035001
11.46240234,0.001073184
11.46850586,0.001173171
11.47460938,0.001263261
11.48071289,0.001259625
11.48681641,0.001132405
11.49291992,0.000925811
11.49902344,0.000736593
11.50512695,0.000636472
11.51123047,0.000585186
11.51733398,0.000502429
11.5234375,0.000367535
11.52954102,0.000204421
11.53564453,3.85648E-05
11.54174805,0.000148186
11.54785156,0.000327411
11.55395508,0.000484956
11.56005859,0.000603396
11.56616211,0.000717397
11.57226563,0.000902408
11.57836914,0.00117381
11.58447266,0.001456993
11.59057617,0.001662061
11.59667969,0.001740691
11.6027832,0.001703787
11.60888672,0.001609311
11.61499023,0.001525305
11.62109375,0.001487038
11.62719727,0.001484655
11.63330078,0.001486415
11.6394043,0.001460274
11.64550781,0.001382605
11.65161133,0.001249146
11.65771484,0.00108864
11.66381836,0.000961029
11.66992188,0.000914418
11.67602539,0.000927385
11.68212891,0.000936051
11.68823242,0.00090365
11.69433594,0.00083834
11.70043945,0.000772002
11.70654297,0.000730942
11.71264648,0.000727009
11.71875,0.00077379
11.72485352,0.000882105
11.73095703,0.001028572
11.73706055,0.001157648
11.74316406,0.001217672
11.74926758,0.001193266
11.75537109,0.001121138
11.76147461,0.001076796
11.76757813,0.001115614
11.77368164,0.001225281
11.77978516,0.001369417
11.78588867,0.001532417
11.79199219,0.001697812
11.7980957,0.001822119
11.80419922,0.001855273
11.81030273,0.001784502
11.81640625,0.001655961
11.82250977,0.001545475
11.82861328,0.001489856
11.8347168,0.001467457
11.84082031,0.001464709
11.84692383,0.001503667
11.85302734,0.001572247
11.85913086,0.001587863
11.86523438,0.001471582
11.87133789,0.001235522
11.87744141,0.001016464
11.88354492,0.000981011
11.88964844,0.001082632
11.89575195,0.001171656
11.90185547,0.00123387
11.90795898,0.001334679
11.9140625,0.001464121
11.92016602,0.001530254
11.92626953,0.001476893
11.93237305,0.001342702
11.93847656,0.001222997
11.94458008,0.001170682
11.95068359,0.00116444
11.95678711,0.001191384
11.96289063,0.001256749
11.96899414,0.001305853
11.97509766,0.001240529
11.98120117,0.001021704
11.98730469,0.000763444
11.9934082,0.000752326
11.99951172,0.000985119
12.00561523,0.001172364
12.01171875,0.001211068
12.01782227,0.001164528
12.02392578,0.00114858
12.0300293,0.001181702
12.03613281,0.00117539
12.04223633,0.001067584
12.04833984,0.000878589
12.05444336,0.000671776
12.06054688,0.000482068
12.06665039,0.000299499
12.07275391,0.000222572
12.07885742,0.000414857
12.08496094,0.000649997
12.09106445,0.000810085
12.09716797,0.000874848
12.10327148,0.00089016
12.109375,0.000934318
12.11547852,0.001048227
12.12158203,0.001209412
12.12768555,0.001379439
12.13378906,0.001532216
12.13989258,0.00164745
12.14599609,0.001705232
12.15209961,0.001692655
12.15820313,0.001612669
12.16430664,0.001486624
12.17041016,0.001350893
12.17651367,0.001250028
12.18261719,0.001221433
12.1887207,0.001269309
12.19482422,0.001355232
12.20092773,0.001423289
12.20703125,0.001432925
12.21313477,0.001381832
12.21923828,0.001315981
12.2253418,0.001306421
12.23144531,0.001377758
12.23754883,0.001472108
12.24365234,0.001511534
12.24975586,0.00146254
12.25585938,0.001346581
12.26196289,0.001208072
12.26806641,0.001065016
12.27416992,0.00089496
12.28027344,0.000682567
12.28637695,0.000485397
12.29248047,0.000447246
12.29858398,0.000551509
12.3046875,0.000629108
12.31079102,0.000628454
12.31689453,0.000605061
12.32299805,0.000641799
12.32910156,0.000738084
12.33520508,0.000834895
12.34130859,0.000908742
12.34741211,0.000976845
12.35351563,0.001052695
12.35961914,0.001120778
12.36572266,0.001155772
12.37182617,0.001148446
12.37792969,0.001108494
12.3840332,0.001053073
12.39013672,0.001001981
12.39624023,0.000983693
12.40234375,0.001028553
12.40844727,0.001138087
12.41455078,0.001275368
12.4206543,0.001393996
12.42675781,0.001463459
12.43286133,0.001473153
12.43896484,0.001424086
12.44506836,0.001319964
12.45117188,0.00116662
12.45727539,0.000981703
12.46337891,0.000808812
12.46948242,0.000718538
12.47558594,0.000752719
12.48168945,0.000864296
12.48779297,0.000980799
12.49389648,0.001059909
12.5,0.001085927
12.50610352,0.001062485
12.51220703,0.001012317
12.51831055,0.000970463
12.52441406,0.000959612
12.53051758,0.000968482
12.53662109,0.000966259
12.54272461,0.000931225
12.54882813,0.000857219
12.55493164,0.000743432
12.56103516,0.000591578
12.56713867,0.000419518
12.57324219,0.000277875
12.5793457,0.000221481
12.58544922,0.000193878
12.59155273,0.000118114
12.59765625,0.000159657
12.60375977,0.000373353
12.60986328,0.000591189
12.6159668,0.000762663
12.62207031,0.000888354
12.62817383,0.000996113
12.63427734,0.001097733
12.64038086,0.001173368
12.64648438,0.001205872
12.65258789,0.00121367
12.65869141,0.001236608
12.66479492,0.001286902
12.67089844,0.001334404
12.67700195,0.001346461
12.68310547,0.001318763
12.68920898,0.001268216
12.6953125,0.001214144
12.70141602,0.001175919
12.70751953,0.001175191
12.71362305,0.001214218
12.71972656,0.001257292
12.72583008,0.001257177
12.73193359,0.001194654
12.73803711,0.001086896
12.74414063,0.00096129
12.75024414,0.000823944
12.75634766,0.000664117
12.76245117,0.000493126
12.76855469,0.000375211
12.7746582,0.000379885
12.78076172,0.0004605
12.78686523,0.000559702
12.79296875,0.000671601
12.79907227,0.000776253
12.80517578,0.000826693
12.8112793,0.000793674
12.81738281,0.000719197
12.82348633,0.000738836
12.82958984,0.000933115
12.83569336,0.001201389
12.84179688,0.001428588
12.84790039,0.001567369
12.85400391,0.001630415
12.86010742,0.001661071
12.86621094,0.001688968
12.87231445,0.001702579
12.87841797,0.001669373
12.88452148,0.001577729
12.890625,0.001455577
12.89672852,0.001348421
12.90283203,0.001273643
12.90893555,0.001207855
12.91503906,0.001130944
12.92114258,0.001062191
12.92724609,0.001032637
12.93334961,0.001025169
12.93945313,0.000979518
12.94555664,0.000855999
12.95166016,0.000674526
12.95776367,0.000515309
12.96386719,0.00046801
12.9699707,0.000513045
12.97607422,0.000577718
12.98217773,0.000649703
12.98828125,0.000737326
12.99438477,0.000828375
13.00048828,0.000908804
13.0065918,0.000986435
13.01269531,0.001078315
13.01879883,0.001183619
13.02490234,0.001284377
13.03100586,0.001368388
13.03710938,0.001438171
13.04321289,0.001498865
13.04931641,0.001547401
13.05541992,0.001578071
13.06152344,0.001591371
13.06762695,0.001589239
13.07373047,0.001564929
13.07983398,0.001508494
13.0859375,0.001427098
13.09204102,0.001354592
13.09814453,0.001328577
13.10424805,0.001351993
13.11035156,0.001392999
13.11645508,0.001422124
13.12255859,0.001431593
13.12866211,0.001424635
13.13476563,0.001400796
13.14086914,0.001355265
13.14697266,0.001285072
13.15307617,0.001189752
13.15917969,0.00107127
13.1652832,0.000944832
13.17138672,0.000851296
13.17749023,0.000832172
13.18359375,0.00086769
13.18969727,0.000887082
13.19580078,0.000841118
13.2019043,0.000733965
13.20800781,0.00060978
13.21411133,0.000508166
13.22021484,0.000418338
13.22631836,0.000301093
13.23242188,0.000161104
13.23852539,0.00017043
13.24462891,0.000332676
13.25073242,0.000479064
13.25683594,0.000580825
13.26293945,0.000648935
13.26904297,0.000706441
13.27514648,0.000765766
13.28125,0.000815173
13.28735352,0.000825189
13.29345703,0.000770162
13.29956055,0.000654894
13.30566406,0.000541587
13.31176758,0.000538023
13.31787109,0.000653179
13.32397461,0.0007901
13.33007813,0.000895016
13.33618164,0.000963468
13.34228516,0.000997283
13.34838867,0.000989186
13.35449219,0.000951817
13.3605957,0.000948945
13.36669922,0.001047653
13.37280273,0.001221546
13.37890625,0.001388262
13.38500977,0.001504445
13.39111328,0.001585534
13.3972168,0.00166608
13.40332031,0.001754
13.40942383,0.001834648
13.41552734,0.001908044
13.42163086,0.001993775
13.42773438,0.002093996
13.43383789,0.002174181
13.43994141,0.002195569
13.44604492,0.002156934
13.45214844,0.002099655
13.45825195,0.002072844
13.46435547,0.002094505
13.47045898,0.002150787
13.4765625,0.002220567
13.48266602,0.002285027
13.48876953,0.002324279
13.49487305,0.002322539
13.50097656,0.002277689
13.50708008,0.002197934
13.51318359,0.002087901
13.51928711,0.001945636
13.52539063,0.001777561
13.53149414,0.00160923
13.53759766,0.001471696
13.54370117,0.001381555
13.54980469,0.001351491
13.5559082,0.001407411
13.56201172,0.001551409
13.56811523,0.001723233
13.57421875,0.001841378
13.58032227,0.001867722
13.58642578,0.001832343
13.5925293,0.001804849
13.59863281,0.00182725
13.60473633,0.001880177
13.61083984,0.001926429
13.61694336,0.001956827
13.62304688,0.001979196
13.62915039,0.001982902
13.63525391,0.001935117
13.64135742,0.001812369
13.64746094,0.001626617
13.65356445,0.001420647
13.65966797,0.001236895
13.66577148,0.00108562
13.671875,0.000947509
13.67797852,0.000807209
13.68408203,0.000674185
13.69018555,0.000570536
13.69628906,0.000500276
13.70239258,0.000438479
13.70849609,0.000357344
13.71459961,0.000249166
13.72070313,0.000126653
13.72680664,4.25566E-05
13.73291016,0.000121547
13.73901367,0.000206302
13.74511719,0.00027829
13.7512207,0.000347045
13.75732422,0.00042075
13.76342773,0.000499349
13.76953125,0.000573749
13.77563477,0.000630603
13.78173828,0.000660084
13.7878418,0.000662291
13.79394531,0.000647423
13.80004883,0.000627644
13.80615234,0.000606578
13.81225586,0.000578209
13.81835938,0.00053659
13.82446289,0.000484403
13.83056641,0.000432221
13.83666992,0.000390477
13.84277344,0.000362242
13.84887695,0.000344705
13.85498047,0.000336429
13.86108398,0.000340445
13.8671875,0.000361051
13.87329102,0.000399701
13.87939453,0.000452553
13.88549805,0.000508287
13.89160156,0.000548765
13.89770508,0.000556822
13.90380859,0.0005302
13.90991211,0.000494408
13.91601563,0.000494101
13.92211914,0.000543575
13.92822266,0.000608956
13.93432617,0.000663073
13.94042969,0.000717541
13.9465332,0.000800672
13.95263672,0.000916415
13.95874023,0.001045224
13.96484375,0.001177427
13.97094727,0.001319767
13.97705078,0.001467899
13.9831543,0.001589164
13.98925781,0.001643541
13.99536133,0.001617993
14.00146484,0.001539864
14.00756836,0.001455963
14.01367188,0.001393405
14.01977539,0.001349103
14.02587891,0.001322089
14.03198242,0.00132984
14.03808594,0.001374452
14.04418945,0.00141816
14.05029297,0.001417391
14.05639648,0.001365661
14.0625,0.001294071
14.06860352,0.001232969
14.07470703,0.001183089
14.08081055,0.001138636
14.08691406,0.001120181
14.09301758,0.001149941
14.09912109,0.001201877
14.10522461,0.001219399
14.11132813,0.001173015
14.11743164,0.001078889
14.12353516,0.00096777
14.12963867,0.000842816
14.13574219,0.000686606
14.1418457,0.000526304
14.14794922,0.000493924
14.15405273,0.000653899
14.16015625,0.000873936
14.16625977,0.001071827
14.17236328,0.001234794
14.1784668,0.001360332
14.18457031,0.001428277
14.19067383,0.001415876
